3590	81	18	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3591	81	105	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3593	81	102	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3594	81	70	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3595	81	89	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3596	81	84	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3598	81	20	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3599	81	98	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3600	81	42	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3601	81	62	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3602	81	26	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3604	81	60	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3608	81	44	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3609	81	27	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3442	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	13	\N	\N	\N	\N
3443	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	14	\N	\N	\N	\N
3444	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	15	\N	\N	\N	\N
3445	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	16	\N	\N	\N	\N
3446	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	17	\N	\N	\N	\N
3447	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	18	\N	\N	\N	\N
3449	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	20	\N	\N	\N	\N
3448	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	19	\N	\N	\N	\N
3450	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	21	\N	\N	\N	\N
3451	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	22	\N	\N	\N	\N
3452	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	23	\N	\N	\N	\N
3453	47	40	30	2005-03-29	2005-03-29	\N	2005-03-29	f	f	\N	f	\N	24	\N	\N	\N	\N
3580	81	40	75	2006-03-05	2006-03-05	\N	2022-09-06	f	f	\N	f	\N	\N	\N	\N	\N	\N
3360	97	40	75	2005-02-15	2005-02-15	\N	\N	f	f	\N	f	\N	\N	\N	\N	\N	\N
3582	81	40	75	2006-03-05	2006-03-05	\N	2023-01-17	f	f	\N	f	\N	\N	\N	\N	\N	\N
3588	81	40	75	2006-03-05	2024-01-19	\N	\N	f	f	\N	f	\N	\N	\N	\N	\N	\N
3565	81	110	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3610	81	10	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3612	81	97	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3614	81	111	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3615	81	23	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3616	81	96	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3618	81	29	33	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3621	81	61	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3622	16	59	\N	2006-03-09	2006-03-09	\N	2006-03-09	f	f	\N	f	\N	156	\N	\N	\N	\N
3623	16	52	\N	2006-03-09	2006-03-09	\N	2006-03-09	f	f	\N	f	\N	161	\N	\N	\N	\N
3624	16	104	\N	2006-03-09	2006-03-09	\N	2006-03-09	f	f	\N	f	\N	162	\N	\N	\N	\N
3625	17	59	\N	2006-03-09	2006-03-09	\N	2006-03-09	f	f	\N	f	\N	138	\N	\N	\N	\N
3626	17	52	\N	2006-03-09	2006-03-09	\N	2006-03-09	f	f	\N	f	\N	137	\N	\N	\N	\N
3627	17	104	\N	2006-03-09	2006-03-09	\N	2006-03-09	f	f	\N	f	\N	139	\N	\N	\N	\N
3628	17	98	\N	2006-03-09	2006-03-09	\N	2006-03-09	f	f	\N	f	\N	134	\N	\N	\N	\N
3629	18	52	\N	2006-03-09	2006-03-09	\N	2006-03-09	f	f	\N	f	\N	139	\N	\N	\N	\N
3630	29	96	\N	2006-03-15	2006-03-15	\N	2006-03-15	f	f	\N	f	\N	76	\N	\N	\N	\N
3631	21	57	\N	2006-03-16	2006-03-16	\N	2006-03-16	f	f	\N	f	\N	43	\N	\N	\N	\N
3632	15	90	\N	2006-04-10	2006-04-10	\N	2006-04-10	f	f	\N	f	\N	76	\N	\N	\N	\N
3633	46	42	\N	2006-10-28	\N	\N	1993-05-22	f	f	\N	f	\N	197	\N	\N	\N	\N
3634	46	42	\N	2006-10-28	\N	\N	1993-05-22	f	f	\N	f	\N	196	\N	\N	\N	\N
3635	89	9	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3636	89	10	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3637	89	59	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3638	89	62	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3640	89	102	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3641	89	63	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3592	81	30	8	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3545	26	49	\N	2006-03-03	2006-03-03	\N	\N	f	f	\N	f	\N	94	\N	\N	\N	\N
3642	89	18	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3643	89	101	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3644	89	44	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3646	89	6	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3648	89	108	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3652	89	54	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3653	89	104	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3656	89	35	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3527	127	57	\N	2006-01-16	2006-01-16	\N	2006-01-16	f	f	\N	t	2020-02-19	\N	\N	\N	\N	\N
3556	81	40	48	2006-03-05	2020-08-28	\N	\N	f	f	\N	f	\N	\N	\N	\N	5	\N
3585	81	40	47	2006-03-05	2020-09-01	\N	\N	f	f	\N	f	\N	\N	\N	\N	5	\N
3566	81	40	75	2006-03-05	2021-01-25	\N	\N	f	f	\N	f	\N	\N	\N	\N	\N	\N
3605	81	40	75	2006-03-05	2021-04-19	\N	\N	f	f	\N	f	\N	\N	\N	\N	\N	\N
3557	81	40	75	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3658	89	52	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3661	89	23	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3666	89	38	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3667	89	100	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3668	89	103	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3660	89	113	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3607	81	113	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3670	89	41	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3672	89	42	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3674	89	60	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3675	89	27	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3678	4	57	\N	2006-11-15	2005-11-16	\N	2005-11-16	f	f	\N	f	\N	901	\N	\N	\N	\N
3679	16	57	\N	2006-11-30	2006-11-30	\N	2006-11-30	f	f	\N	f	\N	134	\N	\N	\N	\N
3680	17	57	\N	2006-11-30	2006-11-30	\N	2006-11-30	f	f	\N	f	\N	136	\N	\N	\N	\N
3681	18	57	\N	2006-11-30	2006-11-30	\N	2006-11-30	f	f	\N	f	\N	134	\N	\N	\N	\N
3682	15	39	41	2007-02-15	2007-02-15	\N	2007-02-15	f	f	\N	f	\N	60	\N	\N	\N	\N
3683	15	54	\N	2007-02-15	2007-02-15	\N	2007-02-15	f	f	\N	f	\N	46	\N	\N	\N	\N
3685	25	39	41	2007-03-05	1996-01-23	\N	\N	f	f	\N	f	\N	47	\N	\N	\N	\N
3686	26	39	41	2007-03-05	1997-03-11	\N	1997-03-15	f	f	\N	f	\N	44	\N	\N	\N	\N
3687	29	39	41	2007-03-05	1999-07-10	\N	1999-08-05	f	f	\N	f	\N	54	\N	\N	\N	\N
3688	39	39	41	2007-03-05	2003-01-08	\N	2003-01-08	f	f	\N	f	\N	76	\N	\N	\N	\N
3689	149	6	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	168	\N	\N	\N	\N
3691	149	27	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	123	\N	\N	\N	\N
3692	149	79	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	152	\N	\N	\N	\N
3693	149	66	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	173	\N	\N	\N	\N
3694	149	105	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	157	\N	\N	\N	\N
3695	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	193	\N	\N	\N	\N
3696	149	111	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	167	\N	\N	\N	\N
3697	149	67	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	124	\N	\N	\N	\N
3699	149	21	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	159	\N	\N	\N	\N
3700	149	32	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	113	\N	\N	\N	\N
3701	149	44	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	126	\N	\N	\N	\N
3705	149	47	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	128	\N	\N	\N	\N
3706	149	63	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	179	\N	\N	\N	\N
3708	149	18	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	148	\N	\N	\N	\N
3709	149	9	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	183	\N	\N	\N	\N
3710	149	59	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	181	\N	\N	\N	\N
3713	149	55	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	134	\N	\N	\N	\N
3714	149	24	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	103	\N	\N	\N	\N
3715	149	97	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	155	\N	\N	\N	\N
3716	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	196	\N	\N	\N	\N
3717	149	35	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	115	\N	\N	\N	\N
3718	149	33	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	102	\N	\N	\N	\N
3720	149	106	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	158	\N	\N	\N	\N
3721	149	62	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	142	\N	\N	\N	\N
3722	149	98	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	175	\N	\N	\N	\N
3723	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	110	\N	\N	\N	\N
3724	149	92	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	106	\N	\N	\N	\N
3725	149	91	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	146	\N	\N	\N	\N
3726	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	132	\N	\N	\N	\N
3728	149	90	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	170	\N	\N	\N	\N
3729	149	23	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	100	\N	\N	\N	\N
3730	149	61	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	140	\N	\N	\N	\N
3731	149	38	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	117	\N	\N	\N	\N
3732	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	109	\N	\N	\N	\N
3734	149	102	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	151	\N	\N	\N	\N
3735	149	48	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	130	\N	\N	\N	\N
3736	149	104	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	153	\N	\N	\N	\N
3737	149	54	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	133	\N	\N	\N	\N
3738	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	192	\N	\N	\N	\N
3739	149	15	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	138	\N	\N	\N	\N
3741	149	41	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	119	\N	\N	\N	\N
3744	149	36	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	125	\N	\N	\N	\N
3669	89	98	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3620	81	98	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3645	89	30	24	2006-11-14	2006-11-14	\N	2022-09-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3703	149	24	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	105	\N	\N	\N	\N
3617	81	107	\N	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3733	149	107	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	177	\N	\N	\N	\N
3690	149	40	75	2007-05-28	2024-01-19	\N	\N	f	f	\N	f	\N	143	\N	\N	\N	\N
3651	89	106	\N	2006-11-14	2006-11-14	Es troba a faltar en l'inventari 22-23.	\N	f	f	\N	t	2024-02-01	\N	\N	\N	\N	\N
3611	81	31	72	2006-03-05	2006-03-05	\N	2006-03-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3655	89	110	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3745	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	200	\N	\N	\N	\N
3749	149	72	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	129	\N	\N	\N	\N
3751	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	191	\N	\N	\N	\N
3754	149	100	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	147	\N	\N	\N	\N
3755	149	29	33	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	188	\N	\N	\N	\N
3757	149	108	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	162	\N	\N	\N	\N
3758	149	26	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	111	\N	\N	\N	\N
3759	149	107	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	176	\N	\N	\N	\N
3760	149	57	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	136	\N	\N	\N	\N
3761	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	199	\N	\N	\N	\N
3762	149	99	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	144	\N	\N	\N	\N
3763	149	68	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	121	\N	\N	\N	\N
3764	149	70	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	118	\N	\N	\N	\N
3765	149	87	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	160	\N	\N	\N	\N
3766	149	94	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	174	\N	\N	\N	\N
3767	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	190	\N	\N	\N	\N
3748	149	30	8	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	189	\N	\N	\N	\N
3719	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	112	\N	\N	\N	\N
3768	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	150	\N	\N	\N	\N
3663	89	49	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3662	89	36	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3649	89	107	\N	2006-11-14	2006-11-14	\N	2006-11-14	f	f	\N	f	\N	\N	\N	\N	\N	\N
3769	149	103	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	182	\N	\N	\N	\N
3770	149	96	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	185	\N	\N	\N	\N
3771	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	198	\N	\N	\N	\N
3772	149	20	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	164	\N	\N	\N	\N
3773	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	108	\N	\N	\N	\N
3775	149	89	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	165	\N	\N	\N	\N
3776	149	37	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	116	\N	\N	\N	\N
3777	149	52	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	186	\N	\N	\N	\N
3778	149	84	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	154	\N	\N	\N	\N
3702	149	39	29	2007-05-28	2019-02-22	\N	\N	f	f	\N	f	\N	166	\N	\N	\N	\N
3671	89	47	\N	2006-11-14	2006-11-14	Ja es buscava el 2018.	2019-02-01	f	t	\N	t	\N	\N	\N	\N	\N	\N
3684	92	87	\N	2007-02-15	2007-02-15	\N	2007-02-15	f	f	\N	t	2021-02-22	\N	\N	\N	\N	\N
3712	149	40	75	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	139	\N	\N	\N	\N
3780	149	60	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	137	\N	\N	\N	\N
3782	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	156	\N	\N	\N	\N
3784	149	42	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	172	\N	\N	\N	\N
3787	149	101	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	149	\N	\N	\N	\N
3788	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	201	\N	\N	\N	\N
3789	149	39	29	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	141	\N	\N	\N	\N
3790	149	10	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	169	\N	\N	\N	\N
3792	18	54	\N	2007-09-14	2007-09-14	\N	2007-09-14	f	f	\N	f	\N	132	\N	\N	\N	\N
3793	96	26	\N	2007-10-05	2007-10-05	\N	2007-10-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3794	96	26	\N	2007-10-05	2007-10-05	\N	2007-10-05	f	f	\N	f	\N	\N	\N	\N	\N	\N
3796	17	37	\N	2007-10-09	2007-10-09	\N	2007-10-09	f	f	\N	f	\N	146	\N	\N	\N	\N
3797	126	109	\N	2007-10-09	2007-10-09	\N	2007-10-09	f	f	\N	f	\N	\N	\N	\N	\N	\N
3698	149	40	75	2007-05-28	2007-05-28	\N	2024-09-13	f	f	\N	f	\N	184	\N	\N	\N	\N
3727	149	113	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	135	\N	\N	\N	\N
3801	6	8	\N	2007-10-22	2007-10-22	\N	2007-10-22	f	f	\N	f	\N	55	\N	\N	\N	\N
3802	15	8	\N	2007-10-22	2007-10-22	\N	2007-10-22	f	f	\N	f	\N	111	\N	\N	\N	\N
3803	16	8	\N	2007-10-22	2007-10-22	\N	2007-10-22	f	f	\N	f	\N	74	\N	\N	\N	\N
3804	17	8	\N	2007-10-22	2007-10-22	\N	2007-10-22	f	f	\N	f	\N	74	\N	\N	\N	\N
3805	18	8	\N	2007-10-22	2007-10-22	\N	2007-10-22	f	f	\N	f	\N	74	\N	\N	\N	\N
3833	118	8	\N	2007-10-22	2007-10-22	\N	2007-10-22	f	f	\N	f	\N	\N	\N	\N	\N	\N
3835	120	8	\N	2007-10-22	2007-10-22	\N	2007-10-22	f	f	\N	f	\N	\N	\N	\N	\N	\N
3836	121	8	\N	2007-10-22	2007-10-22	\N	2007-10-22	f	f	\N	f	\N	\N	\N	\N	\N	\N
3844	149	8	\N	2007-10-22	2007-10-22	\N	2007-10-22	f	f	\N	f	\N	187	\N	\N	\N	\N
3846	22	39	41	2007-11-08	2007-11-08	\N	2007-11-08	f	f	\N	f	\N	53	\N	\N	\N	\N
3847	23	39	41	2007-11-08	2007-11-08	\N	2007-11-08	f	f	\N	f	\N	53	\N	\N	\N	\N
3849	25	39	41	2007-11-08	2007-11-08	\N	2007-11-08	f	f	\N	f	\N	80	\N	\N	\N	\N
3850	26	39	41	2007-11-08	2007-11-08	\N	2007-11-08	f	f	\N	f	\N	96	\N	\N	\N	\N
3851	26	39	41	2007-11-08	2007-11-08	\N	2007-11-08	f	f	\N	f	\N	82	\N	\N	\N	\N
3855	19	104	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	32	\N	\N	\N	\N
3856	19	60	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	25	\N	\N	\N	\N
3857	19	37	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	12	\N	\N	\N	\N
3858	19	35	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	11	\N	\N	\N	\N
3859	19	101	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	30	\N	\N	\N	\N
3861	19	39	41	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	3	\N	\N	\N	\N
3863	19	100	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	29	\N	\N	\N	\N
3864	19	102	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	31	\N	\N	\N	\N
3865	19	39	35	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	1	\N	\N	\N	\N
3867	19	99	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	28	\N	\N	\N	\N
3868	19	47	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	19	\N	\N	\N	\N
3869	19	38	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	13	\N	\N	\N	\N
3870	19	103	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	41	\N	\N	\N	\N
3871	19	40	30	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	53	\N	\N	\N	\N
3872	19	40	30	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	52	\N	\N	\N	\N
3873	19	105	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	43	\N	\N	\N	\N
3852	131	39	41	2008-01-04	2008-01-04	\N	2008-01-04	f	f	\N	t	2016-10-04	56	\N	\N	\N	\N
3798	16	62	\N	2007-10-18	2007-10-18	\N	2007-10-18	f	f	\N	f	\N	133	\N	\N	\N	\N
3807	77	40	75	2007-10-22	2007-10-22	\N	2007-10-22	f	f	\N	f	\N	\N	\N	\N	\N	\N
3853	131	57	\N	2008-01-04	2008-01-04	\N	2008-01-04	f	f	\N	t	\N	55	\N	\N	\N	\N
3862	19	110	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	15	\N	\N	\N	\N
3752	149	110	\N	2007-05-28	2007-05-28	\N	2007-05-28	f	f	\N	f	\N	122	\N	\N	\N	\N
3874	19	40	30	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	51	\N	\N	\N	\N
3875	19	111	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	35	\N	\N	\N	\N
3876	19	98	\N	2008-05-05	2008-05-05	\N	\N	f	f	\N	f	\N	37	\N	\N	\N	\N
